ndc11,hcpcs_code,hcpcs_description,drug_name,manufacturer,hcpcs_dosage,pkg_size,pkg_qty,bill_units_per_item,bill_units_per_pkg,has_multiple_hcpcs,all_hcpcs_codes
08478800407,Q4105,Integra drt or omnigraft,Integra Omnigraft Dermal Regeneration Matrix,Integra Lifesciences Corporation,1 SQ CM,49.0,1,49.0,49.0,False,
08478800408,Q4105,Integra drt or omnigraft,Integra Dermal Regeneration Template,Integra Lifesciences Corporation,1 SQ CM,500.0,1,500.0,500.0,False,
08478800502,Q4105,Integra drt or omnigraft,Integra Meshed Dermal Regeneration Template,Integra Lifesciences Corporation,1 SQ CM,25.0,1,25.0,25.0,False,
08478800505,Q4105,Integra drt or omnigraft,Integra Meshed Dermal Regeneration Template,Integra Lifesciences Corporation,1 SQ CM,125.0,1,125.0,125.0,False,
08478800506,Q4105,Integra drt or omnigraft,Integra Meshed Dermal Regeneration Template,Integra Lifesciences Corporation,1 SQ CM,250.0,1,250.0,250.0,False,
08478800508,Q4105,Integra drt or omnigraft,Integra Meshed Dermal Regeneration Template,Integra Lifesciences Corporation,1 SQ CM,500.0,1,500.0,500.0,False,
08533607009,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,6.0,3,6.0,18.0,False,
08533607112,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,120.0,1,120.0,120.0,False,
08533607125,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,250.0,1,250.0,250.0,False,
08533607225,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,500.0,1,500.0,500.0,False,
08533607440,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,16.0,1,16.0,16.0,False,
08533607660,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,36.0,1,36.0,36.0,False,
08533607812,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,96.0,1,96.0,96.0,False,
08533607880,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,64.0,1,64.0,64.0,False,
08533674440,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,16.0,1,16.0,16.0,False,
08533674660,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,36.0,1,36.0,36.0,False,
08533674880,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,64.0,1,64.0,64.0,False,
08533675014,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,2.0,1,2.0,2.0,False,
08533675018,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,3.0,1,3.0,3.0,False,
08533675125,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,250.0,1,250.0,250.0,False,
08533675220,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,4.0,1,4.0,4.0,False,
08533675225,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,500.0,1,500.0,500.0,False,
08533675330,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,9.0,1,9.0,9.0,False,
08533675440,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,16.0,1,16.0,16.0,False,
08533675550,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,25.0,1,25.0,25.0,False,
08533675660,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,36.0,1,36.0,36.0,False,
08533675812,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,96.0,1,96.0,96.0,False,
08533675880,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,64.0,1,64.0,64.0,False,
08533711112,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,120.0,1,120.0,120.0,False,
08533711125,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,250.0,1,250.0,250.0,False,
08533711225,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,500.0,1,500.0,500.0,False,
08533711440,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,16.0,1,16.0,16.0,False,
08533711660,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,36.0,1,36.0,36.0,False,
08533711812,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,96.0,1,96.0,96.0,False,
08533711880,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,64.0,1,64.0,64.0,False,
08533714125,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,250.0,1,250.0,250.0,False,
08533714225,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,500.0,1,500.0,500.0,False,
08533714440,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,16.0,1,16.0,16.0,False,
08533714660,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,36.0,1,36.0,36.0,False,
08533714812,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,96.0,1,96.0,96.0,False,
08533714880,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,64.0,1,64.0,64.0,False,
08533715112,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,120.0,1,120.0,120.0,False,
08533715125,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,250.0,1,250.0,250.0,False,
08533715440,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,16.0,1,16.0,16.0,False,
08533715660,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,36.0,1,36.0,36.0,False,
08533715812,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,96.0,1,96.0,96.0,False,
08533715880,Q4110,Primatrix,PriMatrix,TEI Biosciences Inc.,1 SQ CM,64.0,1,64.0,64.0,False,
09978000199,Q4101,Apligraf,Apligraf,"Organogenesis, Inc.",1 SQ CM,1.0,1,44.0,44.0,False,
0CAD020300S,Q4282,Cygnus dual per sq cm,Cygnus Dual ,Vivex Biologics,1 SQ CM,6.0,1,6.0,6.0,False,
0CAD040400S,Q4282,Cygnus dual per sq cm,Cygnus Dual ,Vivex Biologics,1 SQ CM,16.0,1,16.0,16.0,False,
0CAD040600S,Q4282,Cygnus dual per sq cm,Cygnus Dual ,Vivex Biologics,1 SQ CM,24.0,1,24.0,24.0,False,
0CAD071500S,Q4282,Cygnus dual per sq cm,Cygnus Dual ,Vivex Biologics,1 SQ CM,105.0,1,105.0,105.0,False,
0CAM020200S,Q4170,"Cygnus, per sq cm",Cygnus Max,Vivex Biologics,1 SQ CM,4.0,1,4.0,4.0,False,
0CAM020300S,Q4170,"Cygnus, per sq cm",Cygnus Max,Vivex Biologics,1 SQ CM,6.0,1,6.0,6.0,False,
0CAM020400S,Q4170,"Cygnus, per sq cm",Cygnus Max,Vivex Biologics,1 SQ CM,8.0,1,8.0,8.0,False,
0CAM030300S,Q4170,"Cygnus, per sq cm",Cygnus Max,Vivex Biologics,1 SQ CM,9.0,1,9.0,9.0,False,
0CAP015000S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,1.78,1,1.78,2.0,False,
0CAP020200S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,4.0,1,4.0,4.0,False,
0CAP020300S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,6.0,1,6.0,6.0,False,
0CAP025000S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,4.91,1,4.91,5.0,False,
0CAP030300S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,9.0,1,9.0,9.0,False,
0CAP035000S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,9.62,1,9.62,10.0,False,
0CAP040400S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,16.0,1,16.0,16.0,False,
0CAP040600S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,24.0,1,24.0,24.0,False,
0CAP040800S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,32.0,1,32.0,32.0,False,
0CAP045000S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,15.9,1,15.9,16.0,False,
0CAP055000S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,23.76,1,23.76,24.0,False,
0CAP065000S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,33.18,1,33.18,34.0,False,
0CAP070700S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,49.0,1,49.0,49.0,False,
0CAP101100S,Q4199,"Cygnus matrix, per sq cm",Cygnus Matrix,Vivex Biologics,1 SQ CM,1.0,1,110.0,110.0,False,
0CAS020200S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,4.0,1,4.0,4.0,False,
0CAS020300S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,6.0,1,6.0,6.0,False,
0CAS030300S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,9.0,1,9.0,9.0,False,
0CAS040400S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,16.0,1,16.0,16.0,False,
0CAS040600S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,24.0,1,24.0,24.0,False,
0CAS040800S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,32.0,1,32.0,32.0,False,
0CAS070700S,Q4170,"Cygnus, per sq cm",Cygnus Solo,Vivex Biologics,1 SQ CM,49.0,1,49.0,49.0,False,
0CAX020300S,Q4170,"Cygnus, per sq cm",Cygnus Max XL,Vivex Biologics,1 SQ CM,6.0,1,6.0,6.0,False,
0CAX040400S,Q4170,"Cygnus, per sq cm",Cygnus Max XL,Vivex Biologics,1 SQ CM,16.0,1,16.0,16.0,False,
0CAX040600S,Q4170,"Cygnus, per sq cm",Cygnus Max XL,Vivex Biologics,1 SQ CM,24.0,1,24.0,24.0,False,
0CAX040800S,Q4170,"Cygnus, per sq cm",Cygnus Max XL,Vivex Biologics,1 SQ CM,32.0,1,32.0,32.0,False,
0COCNXM0101,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,1.0,1,1.0,1.0,False,
0COCNXM0102,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,2.0,1,2.0,2.0,False,
0COCNXM0202,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,4.0,1,4.0,4.0,False,
0COCNXM0203,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,6.0,1,6.0,6.0,False,
0COCNXM0204,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,8.0,1,8.0,8.0,False,
0COCNXM0206,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,12.0,1,12.0,12.0,False,
0COCNXM0404,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,16.0,1,16.0,16.0,False,
0COCNXM0406,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,24.0,1,24.0,24.0,False,
0COCNXM0408,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,32.0,1,32.0,32.0,False,
0COCNXM0808,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,64.0,1,64.0,64.0,False,
0COCNXM1010,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,100.0,1,100.0,100.0,False,
0COCNXM1012,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,120.0,1,120.0,120.0,False,
0COCNXM1020,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,200.0,1,200.0,200.0,False,
0COCNXM1520,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,300.0,1,300.0,300.0,False,
0COCNXM2020,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,400.0,1,400.0,400.0,False,
0COCNXM2121,Q4264,"Cocoon membrane, per sq cm",Cocoon,Global Helix Partners LLC,1 SQ CM,441.0,1,441.0,441.0,False,
0SMAXAA0202,Q4341,"Simplimax, per sq cm",SimpliMax,Alerce Biologix,1 SQ CM,4.0,1,4.0,4.0,False,
0SMAXAA0203,Q4341,"Simplimax, per sq cm",SimpliMax,Alerce Biologix,1 SQ CM,6.0,1,6.0,6.0,False,
0SMAXAA0404,Q4341,"Simplimax, per sq cm",SimpliMax,Alerce Biologix,1 SQ CM,16.0,1,16.0,16.0,False,
0SMAXAA0406,Q4341,"Simplimax, per sq cm",SimpliMax,Alerce Biologix,1 SQ CM,24.0,1,24.0,24.0,False,
0SMAXAA0408,Q4341,"Simplimax, per sq cm",SimpliMax,Alerce Biologix,1 SQ CM,32.0,1,32.0,32.0,False,
0VMA020300S,Q4309,"Via matrix, per sq cm",VIA Matrix  ,Vivex Biologics,1 SQ CM,6.0,1,6.0,6.0,False,
0VMA040400S,Q4309,"Via matrix, per sq cm",VIA Matrix,Vivex Biologics,1 SQ CM,16.0,1,16.0,16.0,False,
0VMA040600S,Q4309,"Via matrix, per sq cm",VIA Matrix,Vivex Biologics,1 SQ CM,24.0,1,24.0,24.0,False,
0VMA101100S,Q4309,"Via matrix, per sq cm",VIA Matrix,Vivex Biologics,1 SQ CM,110.0,1,110.0,110.0,False,
10019005561,J1805,"Inj, esmolol hcl, 10mg",Brevibloc In Nacl,Baxter Healthcare Corporation,10 MG,250.0,1,250.0,250.0,False,
10019007587,J1805,"Inj, esmolol hcl, 10mg",Brevibloc,Baxter Healthcare Corporation,10 MG,100.0,1,200.0,200.0,False,
10019007901,J9036,Inj. belrapzo/bendamustine,Bendamustine Hydrochloride,Baxter Healthcare Corporation,1 MG,4.0,1,100.0,100.0,False,
10019008001,J9179,Eribulin mesylate injection,Eribulin Mesylate,Baxter Healthcare Corporation,0.1 MG,2.0,1,10.0,10.0,False,
10019011501,J1805,"Inj, esmolol hcl, 10mg",Brevibloc,Baxter Healthcare Corporation,10 MG,10.0,25,10.0,250.0,False,
10019012001,J1805,"Inj, esmolol hcl, 10mg",Esmolol HCl,Baxter Healthcare Corporation,10 MG,10.0,25,10.0,250.0,False,
10019066610,J1805,"Inj, esmolol hcl, 10mg",Brevibloc,Baxter Healthcare Corporation,10 MG,100.0,10,200.0,2000.0,False,
10019066810,J1805,"Inj, esmolol hcl, 10mg",Brevibloc,Baxter Healthcare Corporation,10 MG,100.0,10,200.0,2000.0,False,
10019067010,J1805,"Inj, esmolol hcl, 10mg",Brevibloc,Baxter Healthcare Corporation,10 MG,250.0,10,250.0,2500.0,False,
10019067210,J1805,"Inj, esmolol hcl, 10mg",Brevibloc,Baxter Healthcare Corporation,10 MG,250.0,10,250.0,2500.0,False,
10019092501,J9208,Ifosfamide injection,Ifosfamide,Baxter Healthcare Corporation,1 GM,1.0,1,1.0,1.0,False,
10019092602,J9208,Ifosfamide injection,Ifosfamide,Baxter Healthcare Corporation,1 GM,1.0,1,3.0,3.0,False,
10019093801,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,100.0,100.0,False,
10019093901,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,200.0,200.0,False,
10019094201,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,400.0,400.0,False,
10019094301,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,100.0,100.0,False,
10019094401,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,200.0,200.0,False,
10019094501,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,400.0,400.0,False,
10019095301,J9209,Mesna injection,Mesna,Baxter Healthcare Corporation,200 MG,10.0,1,5.0,5.0,False,
10019095501,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,100.0,100.0,False,
10019095601,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,200.0,200.0,False,
10019095701,J9075,"Inj, cyclophosphamide, nos",Cyclophosphamide,Baxter Healthcare Corporation,5 MG,1.0,1,400.0,400.0,False,
10019098401,J8530,Cyclophosphamide oral 25 mg,Cyclophosphamide,Baxter Healthcare Corporation,25 MG,100.0,1,200.0,200.0,False,
10019099101,J9041,"Injection, bortezomib, 0.1mg",Bortezomib,Baxter Healthcare Corporation,0.1 MG,1.0,1,35.0,35.0,False,
10122016002,J2508,Pegunigalsidase alfa-iwxj,Elfabrio,"Chiesi USA, Inc.",1 MG,10.0,1,20.0,20.0,False,
10122016005,J2508,Pegunigalsidase alfa-iwxj,Elfabrio,"Chiesi USA, Inc.",1 MG,10.0,5,20.0,100.0,False,
10122016010,J2508,Pegunigalsidase alfa-iwxj,Elfabrio,"Chiesi USA, Inc.",1 MG,10.0,10,20.0,200.0,False,
10122016502,J2508,Pegunigalsidase alfa-iwxj,Elfabrio,"Chiesi USA, Inc.",1 MG,2.5,1,5.0,5.0,False,
10122018002,J0217,Inj velmanase alfa-tycv 1 mg,Lamzede,"Chiesi USA, Inc.",1 MG,1.0,1,10.0,10.0,False,
10122082028,J7682,Tobramycin non-comp unit,Bethkis,"Chiesi USA, Inc.",300 MG,4.0,28,1.0,28.0,False,
10122082056,J7682,Tobramycin non-comp unit,Bethkis,"Chiesi USA, Inc.",300 MG,4.0,56,1.0,56.0,False,
10147092103,J1631,Haloperidol decanoate inj,Haloperidol Decanoate,"Patriot Pharmaceuticals, LLC",50 MG,1.0,3,1.0,3.0,False,
10147092205,J1631,Haloperidol decanoate inj,Haloperidol Decanoate,"Patriot Pharmaceuticals, LLC",50 MG,1.0,5,2.0,10.0,False,
10167291865,Q4269,Surgraft xt per sq cm,Surgraft XT,"Surgenex, LLC",1 SQ CM,1.0,1,1.0,1.0,False,
10167291889,Q4269,Surgraft xt per sq cm,SurGraft XT,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167291896,Q4269,Surgraft xt per sq cm,SurGraft XT,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167291902,Q4269,Surgraft xt per sq cm,Surgraft XT,"Surgenex, LLC",1 SQ CM,8.0,1,8.0,8.0,False,
10167291926,Q4269,Surgraft xt per sq cm,SurGraft XT,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167291933,Q4269,Surgraft xt per sq cm,SurGraft XT,"Surgenex, LLC",1 SQ CM,24.0,1,24.0,24.0,False,
10167291940,Q4269,Surgraft xt per sq cm,SurGraft XT,"Surgenex, LLC",1 SQ CM,32.0,1,32.0,32.0,False,
10167292022,Q4268,Surgraft ft per sq cm,Surgraft FT  ,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167292039,Q4268,Surgraft ft per sq cm,Surgraft FT  ,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167292046,Q4268,Surgraft ft per sq cm,Surgraft FT  ,"Surgenex, LLC",1 SQ CM,8.0,1,8.0,8.0,False,
10167292053,Q4268,Surgraft ft per sq cm,Surgraft FT  ,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167292060,Q4268,Surgraft ft per sq cm,Surgraft FT  ,"Surgenex, LLC",1 SQ CM,24.0,1,24.0,24.0,False,
10167292077,Q4268,Surgraft ft per sq cm,Surgraft FT  ,"Surgenex, LLC",1 SQ CM,32.0,1,32.0,32.0,False,
10167292176,Q4320,"Pellograft, per sq cm",Pellograft,"Surgenex, LLC",1 SQ CM,2.0,1,2.0,2.0,False,
10167292688,Q4320,"Pellograft, per sq cm",Pellograft,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167292695,Q4320,"Pellograft, per sq cm",Pellograft,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167292718,Q4320,"Pellograft, per sq cm",Pellograft,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167292763,Q4320,"Pellograft, per sq cm",Pellograft ,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167292787,Q4321,"Renograft, per sq cm",RenoGraft,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167292794,Q4321,"Renograft, per sq cm",RenoGraft,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167292800,Q4321,"Renograft, per sq cm",Renograft,"Surgenex, LLC",1 SQ CM,8.0,1,8.0,8.0,False,
10167292817,Q4321,"Renograft, per sq cm",Renograft,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167292831,Q4321,"Renograft, per sq cm",RenoGraft,"Surgenex, LLC",1 SQ CM,32.0,1,32.0,32.0,False,
10167292848,Q4319,"Sanograft, per sq cm",SanoGraft,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167292855,Q4319,"Sanograft, per sq cm",SanoGraft,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167292862,Q4319,"Sanograft, per sq cm",SanoGraft,"Surgenex, LLC",1 SQ CM,8.0,1,8.0,8.0,False,
10167292879,Q4319,"Sanograft, per sq cm",SanoGraft,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167292886,Q4319,"Sanograft, per sq cm",SanoGraft,"Surgenex, LLC",1 SQ CM,24.0,1,24.0,24.0,False,
10167292893,Q4319,"Sanograft, per sq cm",SanoGraft,"Surgenex, LLC",1 SQ CM,32.0,1,32.0,32.0,False,
10167292909,Q4317,"Vitograft, per sq cm",Vitograft,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167292916,Q4317,"Vitograft, per sq cm",Vitograft,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167292923,Q4317,"Vitograft, per sq cm",Vitograft,"Surgenex, LLC",1 SQ CM,8.0,1,8.0,8.0,False,
10167292930,Q4317,"Vitograft, per sq cm",Vitograft,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167292954,Q4317,"Vitograft, per sq cm",Vitograft,"Surgenex, LLC",1 SQ CM,32.0,1,32.0,32.0,False,
10167292978,Q4263,"Surgraft tl, per sq cm",SurGraft TL,"Surgenex, LLC",1 SQ CM,4.0,1,4.0,4.0,False,
10167292985,Q4263,"Surgraft tl, per sq cm",SurGraft TL,"Surgenex, LLC",1 SQ CM,6.0,1,6.0,6.0,False,
10167292992,Q4263,"Surgraft tl, per sq cm",SurGraft TL,"Surgenex, LLC",1 SQ CM,8.0,1,8.0,8.0,False,
10167293005,Q4263,"Surgraft tl, per sq cm",SurGraft TL,"Surgenex, LLC",1 SQ CM,16.0,1,16.0,16.0,False,
10167293012,Q4263,"Surgraft tl, per sq cm",SurGraft TL,"Surgenex, LLC",1 SQ CM,24.0,1,24.0,24.0,False,
10167293029,Q4263,"Surgraft tl, per sq cm",Surgraft TL,"Surgenex, LLC",1 SQ CM,32.0,1,32.0,32.0,False,
10167293036,Q4263,"Surgraft tl, per sq cm",SurGraft TL,"Surgenex, LLC",1 SQ CM,180.0,1,180.0,180.0,False,
10221012626,Q4203,"Derma-gide, 1 sq cm",Derma-Gide,Stimlabs LLC,1 SQ CM,12.0,1,12.0,12.0,False,
10454071010,J0587,"Inj, rimabotulinumtoxinb",Myobloc,"Supernus Pharmaceuticals, Inc.",100 UNITS,0.5,1,25.0,25.0,False,
10454071110,J0587,"Inj, rimabotulinumtoxinb",Myobloc,"Supernus Pharmaceuticals, Inc.",100 UNITS,1.0,1,50.0,50.0,False,
10454071210,J0587,"Inj, rimabotulinumtoxinb",Myobloc,"Supernus Pharmaceuticals, Inc.",100 UNITS,2.0,1,100.0,100.0,False,
10511300102,A9589,Insti hexaminolevulinate hcl,Cysview,Photocure Inc,100 MG,1.0,1,1.0,1.0,False,
10599000301,J7402,Mometasone sinus sinuva,Sinuva,"Intersect ENT, INC.",10 MCG,1.0,1,135.0,135.0,False,
11994001104,Q9957,"Inj perflutren lip micros,ml",Definity,"Lantheus Medical Imaging, Inc.",1 ML,2.0,4,2.0,8.0,False,
11994001116,Q9957,"Inj perflutren lip micros,ml",Definity,"Lantheus Medical Imaging, Inc.",1 ML,2.0,16,2.0,32.0,False,
11994001720,Q9957,"Inj perflutren lip micros,ml",Definity RT,"Lantheus Medical Imaging, Inc.",1 ML,2.0,20,2.0,40.0,False,
12496009001,J2798,"Inj., perseris, 0.5 mg",Perseris,Indivior Inc.,0.5 MG,1.0,1,180.0,180.0,False,
12496010001,Q9991,Buprenorph xr 100 mg or less,Sublocade,Indivior Inc.,Less than or equal to 100 MG,0.5,1,1.0,1.0,False,
12496012001,J2798,"Inj., perseris, 0.5 mg",Perseris,Indivior Inc.,0.5 MG,1.0,1,240.0,240.0,False,
12496030001,Q9992,Buprenorphine xr over 100 mg,Sublocade,Indivior Inc.,Greater than 100 MG,1.5,1,1.0,1.0,False,
13533013101,90714,Td vacc no presv 7 yrs+ im,Tetanus-Diphtheria Toxoids Td,"Grifols USA, LLC",0.5 ML,0.5,10,1.0,10.0,False,
13533031801,90375,Rabies ig im/sc,HyperRAB,"Grifols USA, LLC",150 IU,1.0,1,2.0,2.0,False,
13533031803,90375,Rabies ig im/sc,HyperRAB,"Grifols USA, LLC",150 IU,3.0,1,6.0,6.0,False,
13533031805,90375,Rabies ig im/sc,HyperRAB,"Grifols USA, LLC",150 IU,5.0,1,10.0,10.0,False,
13533033504,J1460,Gamma globulin 1 cc inj,Gamastan,"Grifols USA, LLC",1 CC,2.0,1,2.0,2.0,True,J1460|J1560
13533033512,J1460,Gamma globulin 1 cc inj,Gamastan,"Grifols USA, LLC",1 CC,10.0,1,10.0,10.0,True,J1460|J1560
13533060250,J7197,Antithrombin iii injection,Thrombate III,"Grifols USA, LLC",1 IU,1.0,1,1.0,1.0,False,
13533060612,J7197,Antithrombin iii injection,Thrombate III,"Grifols USA, LLC",1 IU,1.0,1,1.0,1.0,False,
13533063102,J2790,Rho d immune globulin inj,HyperRho S/D,"Grifols USA, LLC",300 MCG (1500 IU),1.0,1,1.0,1.0,False,
13533063111,J2790,Rho d immune globulin inj,HyperRho S/D,"Grifols USA, LLC",300 MCG (1500 IU),1.0,10,1.0,10.0,False,
13533063402,J1670,Tetanus immune globulin inj,Hypertet ,"Grifols USA, LLC",250 UNITS,1.0,1,1.0,1.0,False,
